inquiryprop,disciplineprop,traditionalprop,progressiveprop,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocsd,povertyschool,povertysd,childpovertysd,urban,primary,middle,high,otherlevel,students,age,state,cmoname,level,localefine,numwords,numpdfs,numpages,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,certrate,teacherratio,teacherscrdc,giftedcount,approgram,apcourses,titlei,geodistrict,districtname,schoolname,ethnicisolated99,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,address,latitude,longitude
0.005080526342529084,0.0005841121495327105,0.0003301084279220944,0.000330116810563738,74,65,76,68,74,73,54.339622641509436,14.590000000000003,,5.22,0.10628029161405939,1,1.0,0.0,0.0,0.0,795.0,17,AZ,,Primary,City (large),39381.0,1,111,0.0,0.0,0.0,0.0,12.0,40.0,0.7297297297297297,,37.0,,,,0.0,407750.0,Reid Traditional Schools' Valley Academy  Inc.,Reid Traditional Schools' Valley Academy,1,1,1,1,35.55,680.4244,5.24,10.6,0.0,18,6," 1520 West Rose Garden Lane , Phoenix AZ 85027.0 ",33.677851,-112.091937
0.009916181926441628,0.00022877536546864628,0.000686404612638997,0.0004348124585211798,65-69,55-59,65-69,65-69,60-64,55-59,14.018691588785046,7.459999999999994,0.9345794392523363,4.06,0.0534970154296655,1,0.0,0.0,0.0,1.0,321.0,17,AZ,,Other,City (midsize),43711.0,0,80,0.0,0.0,0.0,0.0,0.0,36.0,1.0,,21.0,,No,,0.0,400001.0,Foothills Academy,Foothills Academy,1,1,1,1,56.23,276.1346,5.16,8.8,0.0,18,6," 7191 East Ashler Hills Drive , Scottsdale AZ 85266.0 ",33.77625,-111.926627
0.013362541073384446,0.0,0.000875848478213269,0.000876424189307625,PS,PS,GE50,PS,LT50,LT50,0.0,7.459999999999994,,4.06,0.0534970154296655,1,0.0,0.0,1.0,0.0,13.0,1,AZ,,High,City (midsize),4567.0,0,6,0.0,0.0,0.0,0.0,0.0,,,,0.0,,No,,0.0,400001.0,Foothills Academy,Foothills Academy Connected,0,0,0,0,56.23,276.1346,5.16,8.8,0.0,18,6," 7191 E. Ashler Hills Dr. , Scottsdale AZ 85266.0 ",33.77701,-111.926561
0.010462776659959759,0.0012048192771084343,0.0008032128514056226,0.00040160642570281126,40-44,30-34,40-44,40-44,45-49,35-39,78.62903225806451,20.989999999999995,74.59677419354838,17.94,0.30918642427593834,1,1.0,0.0,0.0,0.0,248.0,17,AZ,Bennett Academy,Primary,City (large),2490.0,0,4,0.0,0.0,0.0,0.0,12.0,19.0,0.8666666666666667,,15.0,,,,0.0,409060.0,Twenty First Century Charter School  Inc. Bennett Academy,Bennett Academy,1,1,1,1,22.95,5425.812,8.86,16.99,0.0,40,10," 2930 West Bethany Home Road , Phoenix AZ 85017.0 ",33.524779,-112.122939
0.010462776659959759,0.0012048192771084343,0.0008032128514056226,0.00040160642570281126,50-59,50-59,40-49,20-29,40-59,40-59,68.6046511627907,20.989999999999995,44.18604651162791,17.94,0.30918642427593834,1,1.0,0.0,0.0,0.0,86.0,3,AZ,Bennett Academy,Primary,City (large),2490.0,0,4,0.0,0.0,0.0,0.0,6.0,,1.0,,5.0,,,,0.0,409060.0,Twenty First Century Charter School  Inc. Bennett Academy,Bennett Academy - Venture Site,1,1,1,1,22.95,5425.812,8.86,16.99,0.0,40,10," 1535 W. Dunlap Ave. , Phoenix AZ 85020.0 ",33.56715,-112.092451
0.011063526052819416,0.0,0.0,0.00035663338088445074,11-19,11-19,11-19,11-19,11-19,LE10,86.45833333333334,15.709999999999994,91.66666666666666,12.62,0.22460726705840028,1,1.0,0.0,0.0,0.0,96.0,3,AZ,,Primary,City (large),2805.0,0,5,0.0,25.0,0.0,0.0,13.0,14.0,1.0,,6.25,,,,1.0,404970.0,STEP UP Schools  Inc.,STEP UP SCHOOL,1,1,1,1,24.41,2595.901,7.47,12.05,0.0,40,10," 44 East 5th Street , Mesa AZ 85201.0 ",33.424138,-111.830049
0.007013442431326706,0.0,0.0,0.0,40-49,40-49,40-49,11-19,50-59,40-49,94.88188976377953,43.69,91.73228346456693,27.1,0.41054313099041534,1,0.0,0.0,1.0,0.0,254.0,17,AZ,,High,City (large),1712.0,0,3,0.0,39.0,1.0,2.0,2.0,13.0,0.5384615384615384,,13.0,,No,,1.0,401050.0,Maricopa County Community College District dba Gateway Early,Gateway Early College High School,1,1,1,1,24.970000000000002,3668.053,8.15,23.53,0.0,40,10," 108 North 40th Street , Phoenix AZ 85034.0 ",33.44933,-111.997097
0.0063718549177649506,0.000326424024808226,0.0002176160165388173,0.0010342950462710941,60-69,40-49,PS,LT50,30-39,20-29,36.734693877551024,35.620000000000005,3.061224489795918,16.29,0.2755893300248139,1,0.0,0.0,1.0,0.0,196.0,17,AZ,,High,City (midsize),18381.0,0,47,0.0,0.0,0.0,0.0,0.0,43.0,0.6153846153846154,,13.0,,Yes,2.0,0.0,408310.0,New School For The Arts,New School for the Arts,1,1,1,1,35.15,4322.617,7.08,15.43,0.0,40,10," 1216 East Apache Boulevard , Tempe AZ 85281.0 ",33.415439,-111.919058
0.0019856904214076345,0.002048518369694535,0.00015756964578343628,9.45499814839619e-05,LE5,15-19,6-9,10-14,10-14,15-19,100.0,15.709999999999994,42.3963133640553,12.62,0.22460726705840028,0,0.0,0.0,1.0,0.0,217.0,17,AZ,,High,Rural (fringe),126928.0,1,100,0.0,121.0,23.0,15.0,0.0,44.0,1.0,,29.0,,No,,1.0,404970.0,Salt River Pima-Maricopa  Community Schools,Salt River High School,1,1,1,1,24.41,2595.901,7.47,12.05,0.0,40,10," 4827 N. Country Club , Scottsdale AZ 85256.0 ",33.506913,-111.838363
0.001256084157638562,0.0008899125791760453,0.00010467367980321352,0.00015702695629416386,LT50,LT50,LT50,PS,LT50,PS,100.0,15.709999999999994,20.930232558139537,12.62,0.22460726705840028,0,0.0,0.0,1.0,0.0,43.0,6,AZ,,High,Rural (fringe),19107.0,1,45,0.0,4.0,0.0,2.0,0.0,8.0,1.0,,6.0,,No,,1.0,404970.0,Salt River Pima-Maricopa  Community Schools,Salt River Accelerated Learning Academy,1,1,1,1,24.41,2595.901,7.47,12.05,0.0,40,10," 10000 East McDowell Road , Scottsdale AZ 85256.0 ",33.466698,-111.863083
0.012048192771084336,0.0,0.002185792349726775,0.0,25-29,20-24,25-29,25-29,30-34,40-44,98.27586206896551,45.11,99.3103448275862,23.54,0.3449705178352502,1,0.0,0.0,1.0,0.0,290.0,17,AZ,,High,City (large),915.0,0,1,0.0,39.0,10.0,0.0,19.0,31.0,0.42857142857142855,,14.0,,No,,1.0,407080.0,Espiritu Community Development Corp. 1,NFL YET College Prep Academy,1,1,1,1,16.250000000000004,3450.5640000000008,9.62,23.5,0.0,40,10," 4848 South 2nd Street , Phoenix AZ 85040.0 ",33.401922,-112.071451
0.007276339813124263,0.00029492988712228864,0.0005362217813287577,0.0003218193520703713,74,70-74,52,37,56,44,19.377652050919377,15.709999999999994,,12.62,0.22460726705840028,1,0.0,0.0,1.0,0.0,707.0,17,AZ,Heritage Academy (AZ),High,City (large),37298.0,0,44,0.0,5.0,0.0,0.0,0.0,48.0,0.20253164556962025,,39.5,,No,,0.0,404970.0,Heritage Academy  Inc.,Heritage Academy,1,1,1,1,24.41,2595.901,7.47,12.05,0.0,40,10," 32 S. Center , Mesa AZ 85210.0 ",33.41415,-111.8321
0.0044073908554345,0.0005238667529506028,0.00032353983391621854,0.00046229947760159044,,,,,,,,11.060000000000002,,7.27,0.07106237539162631,0,0.0,1.0,0.0,0.0,0.0,2,AZ,Heritage Academy (AZ),Middle,Rural (fringe),64907.0,0,92,,,,,,,,,,,,,,406810.0,Heritage Academy  Inc.,Heritage Academy Queen Creek,0,0,0,0,33.89000000000001,720.8566,3.61,5.9,0.0,40,10," Germann Road & Haws Road , Queen Creek AZ 85142.0 ",33.277371,-111.658476
0.000702493853178785,0.00011708230886313077,0.00011708230886313077,0.0,64,50,65,60,70,57,30.32128514056225,20.58,16.867469879518072,8.92,0.1502987303958178,1,1.0,0.0,0.0,0.0,498.0,17,AZ,,Primary,City (large),8541.0,0,50,0.0,3.0,0.0,0.0,0.0,28.0,0.8823529411764706,,34.0,7.0,,,0.0,404500.0,Villa Montessori Charter School,Villa Montessori - Phoenix Campus,1,1,1,1,49.29,4009.103,6.34,11.27,0.0,10,1," 4535 N. 28th Street , Phoenix AZ 85016.0 ",33.503737,-112.021093
0.013468013468013467,0.0,0.0016849199663016015,0.0008417508417508417,11-19,20-29,30-39,30-39,20-29,11-19,58.9041095890411,20.989999999999995,89.04109589041096,17.94,0.30918642427593834,1,1.0,0.0,0.0,0.0,73.0,17,AZ,,Primary,City (large),1189.0,0,3,0.0,0.0,0.0,0.0,4.0,,0.5,,4.0,,,,1.0,409060.0,EduPreneurship  Inc.,EduPreneurship Student Center (ESC) Phoenix,1,1,1,1,22.95,5425.812,8.86,16.99,0.029850746268656716,68,20," 7801 N. 27th Ave , Phoenix AZ 85051.0 ",33.551669,-112.116491
0.0021155066638459917,3.021787084882e-05,9.065635198839601e-05,0.00021152509594174002,82,69,85,63,87,73,36.77884615384615,36.03,,35.38,0.44390934844192637,1,0.0,0.0,0.0,1.0,832.0,17,AZ,,Other,City (large),33093.0,0,151,2.0,10.0,0.0,0.0,0.0,69.0,0.2857142857142857,,63.0,,Yes,4.0,0.0,406300.0,Arizona School For The Arts,Arizona School For The Arts,1,1,1,1,24.790000000000003,3630.956,11.43,20.56,0.029850746268656716,68,20," 1410 North 3rd Street , Phoenix AZ 85004.0 ",33.463382,-112.070983
0.010357762723251776,0.0005591590248266607,0.0015662583207473287,0.0007271506879964201,60-79,LE20,LE20,LT50,LT50,LE20,96.96969696969697,36.03,,35.38,0.44390934844192637,1,0.0,0.0,1.0,0.0,99.0,17,AZ,,High,City (large),17884.0,0,25,0.0,0.0,0.0,2.0,0.0,,1.0,,6.0,,No,,1.0,406300.0,Arizona Call-a-Teen Youth Resources  Inc.,Arizona Call-a-Teen Center for Excellence,1,1,1,1,24.790000000000003,3630.956,11.43,20.56,0.029850746268656716,68,20," 649 North 6th Avenue , Phoenix AZ 85003.0 ",33.456438,-112.081162
0.002457002457002458,0.0,0.0,0.0,40-59,40-59,LT50,PS,LT50,LT50,63.2183908045977,14.599999999999994,56.32183908045977,8.27,0.1450642735871938,1,0.0,0.0,1.0,0.0,87.0,17,AZ,,High,City (large),408.0,0,1,0.0,0.0,0.0,0.0,0.0,,1.0,,4.0,,No,,1.0,405930.0,Intelli-School  Inc.,Intelli-School - Paradise Valley,1,1,1,1,41.39,2670.918,6.09,14.27,0.029850746268656716,68,20," 1427 E. Bell Rd. , Phoenix AZ 85022.0 ",33.641147,-112.057879
0.006863262689493925,0.0009806879903439948,0.00022622728301033114,0.00018855117278829468,64,70,67,67,67,67,19.300518134715023,11.060000000000002,,7.27,0.07106237539162631,0,1.0,0.0,0.0,0.0,772.0,17,AZ,Benjamin Franklin Charter School,Primary,Rural (fringe),26522.0,0,101,0.0,6.0,0.0,4.0,0.0,53.0,0.967741935483871,,31.0,,,,0.0,406810.0,Benjamin Franklin Charter School,Benjamin Franklin Charter School - Crismon,1,1,1,1,33.89000000000001,720.8566,3.61,5.9,0.029850746268656716,68,20," 21151 Crismon Road , Queen Creek AZ 85242.0 ",33.259706,-111.616618
0.006863262689493925,0.0009806879903439948,0.00022622728301033114,0.00018855117278829468,69,71,72,75,65,66,29.739776951672862,15.36,,5.6,0.08137956006155517,0,1.0,0.0,0.0,0.0,538.0,17,AZ,Benjamin Franklin Charter School,Primary,Suburb (large),26522.0,0,101,0.0,5.0,0.0,4.0,0.0,33.0,1.0,,23.0,,,,0.0,403400.0,Benjamin Franklin Charter School,Benjamin Franklin Charter School - Gilbert,1,1,1,1,37.169999999999995,3169.144,4.93,8.82,0.029850746268656716,68,20," 320 E. Warner Rd. , Gilbert AZ 85296.0 ",33.336191,-111.786059
0.006863262689493925,0.0009806879903439948,0.00022622728301033114,0.00018855117278829468,64,72,71,74,65,67,16.82758620689655,20.950000000000003,,6.55,0.10592328508225592,0,1.0,0.0,0.0,0.0,725.0,9,AZ,Benjamin Franklin Charter School,Primary,Suburb (large),26522.0,0,101,0.0,15.0,0.0,0.0,0.0,52.0,0.96875,,32.0,,,,0.0,401870.0,Benjamin Franklin Charter School,Benjamin Franklin Charter School - Power,1,1,1,1,41.540000000000006,2958.098,5.26,13.97,0.029850746268656716,68,20," 22951 S. Power Rd. , Gilbert AZ 85297.0 ",33.240518,-111.683653
0.006571651538177189,0.0010681566081919389,0.0002463964518910927,0.00020536411056803724,54,60,56,57,63,60,20.765661252900234,14.870000000000005,,4.07,0.07300605754669359,0,0.0,0.0,1.0,0.0,862.0,2,AZ,Benjamin Franklin Charter School,High,Suburb (large),24351.0,0,99,0.0,28.0,0.0,0.0,0.0,52.0,0.6304347826086957,,46.0,,Yes,11.0,0.0,403780.0,Benjamin Franklin Charter School,Benjamin Franklin High School,1,1,1,1,44.79,3185.763,5.96,8.42,0.029850746268656716,68,20," 18864 E. Germann Rd. , Queen Creek AZ 85142.0 ",33.279764,-111.67649
0.008175315090269102,0.007044654016589023,0.001021450459652707,0.0007948223004428294,PS,PS,,,LT50,LT50,100.0,45.11,86.36363636363636,23.54,0.3449705178352502,1,0.0,0.0,1.0,0.0,22.0,17,AZ,,High,City (large),8811.0,0,11,0.0,0.0,0.0,0.0,2.0,,0.30434782608695654,,1.15,,No,,0.0,407080.0,Victory High School  Inc.,Victory High School - Campus,1,1,1,1,16.250000000000004,3450.5640000000008,9.62,23.5,0.029850746268656716,68,20," 1650 W Southern Ave , Phoenix AZ 85041.0 ",33.392756,-112.094493
0.012603433061951618,0.0006144954494120772,0.0006642752756742393,0.0002657498297540152,60-69,60-69,80-89,70-79,70-79,60-69,32.038834951456316,15.709999999999994,15.53398058252427,12.62,0.22460726705840028,0,1.0,0.0,0.0,0.0,103.0,17,AZ,,Primary,Suburb (large),60216.0,0,51,0.0,0.0,0.0,0.0,4.0,,1.0,,4.0,,,,1.0,404970.0,Montessori Day Public Schools Chartered  Inc.,Montessori Day Public Schools Chartered - Tempe,1,1,1,1,24.41,2595.901,7.47,12.05,0.029850746268656716,68,20," 1700 West Warner Road , Chandler AZ 85224.0 ",33.335749,-111.871292
0.01250398617008778,0.0006195371889755868,0.0006697250778555406,0.0002679304050772813,60-64,60-64,65-69,65-69,75-79,70-74,51.445086705202314,20.989999999999995,28.32369942196532,17.94,0.30918642427593834,1,1.0,0.0,0.0,0.0,173.0,17,AZ,,Primary,City (large),59726.0,0,51,0.0,0.0,0.0,0.0,11.0,14.0,0.5714285714285714,,7.0,,,,1.0,409060.0,Montessori Day Public Schools Chartered  Inc.,Montessori Day Public Schools Chartered - Mountainside,1,1,1,1,22.95,5425.812,8.86,16.99,0.029850746268656716,68,20," 9215 N. 14th Street , Phoenix AZ 85020.0 ",33.570265,-112.051162
0.009257846279057938,0.00020329851846204674,0.0004574216665396049,0.00045757283034216276,GE90,70-79,GE90,80-89,GE95,65-69,45.3125,36.03,17.96875,35.38,0.44390934844192637,1,1.0,0.0,0.0,0.0,128.0,17,AZ,,Primary,City (large),39351.0,0,90,0.0,0.0,0.0,0.0,2.0,,1.0,,4.0,,,,0.0,406300.0,Khalsa Montessori Elementary Schools,Khalsa Montessori Elementary School - Phoenix,1,1,1,1,24.790000000000003,3630.956,11.43,20.56,0.029850746268656716,68,20," 2536 N. 3rd Street , Phoenix AZ 85004.0 ",33.475943,-112.069649
0.004852576612690543,0.0002284308557371287,0.00017571295531619555,0.000544834616330978,80-89,GE90,65-69,65-69,74,73,34.5821325648415,35.620000000000005,1.729106628242075,16.29,0.2755893300248139,1,0.0,0.0,1.0,0.0,347.0,17,AZ,,High,City (midsize),56911.0,0,180,0.0,1.0,0.0,0.0,0.0,,0.15384615384615385,,26.0,,No,,0.0,408310.0,Tempe Preparatory Academy,Tempe Preparatory Academy,1,1,1,1,35.15,4322.617,7.08,15.43,0.029850746268656716,68,20," 1251 E. Southern Ave , Tempe AZ 85283.0 ",33.39237,-111.918811
0.011853777913735089,0.0,0.0,0.0006101746624971399,80-84,80-84,90-94,85-89,85-89,80-84,37.049180327868854,20.950000000000003,,6.55,0.10592328508225592,0,1.0,0.0,0.0,0.0,305.0,17,AZ,,Primary,Suburb (large),13117.0,0,19,0.0,0.0,0.0,0.0,0.0,10.0,0.6190476190476191,,21.0,,,,0.0,401870.0,Bright Beginnings School  Inc.,Bright Beginnings School #1,1,1,1,1,41.540000000000006,2958.098,5.26,13.97,0.029850746268656716,68,20," 400 N. Andersen Blvd. , Chandler AZ 85224.0 ",33.308508,-111.874099
0.006291651144501014,0.00012412081092263142,0.0004551096400496482,0.00028969912676406076,75-79,50-54,75-79,60-64,80-84,75-79,27.309236947791167,15.709999999999994,,12.62,0.22460726705840028,1,1.0,0.0,0.0,0.0,249.0,17,AZ,,Primary,City (large),24170.0,0,15,4.0,3.0,0.0,0.0,2.0,40.0,1.0,,12.0,,,,0.0,404970.0,Montessori Education Centre Charter School,Montessori Education Centre Charter School - Mesa,1,1,1,1,24.41,2595.901,7.47,12.05,0.029850746268656716,68,20," 2834 East Southern Avenue , Mesa AZ 85204.0 ",33.393979,-111.769652
0.007266946746905873,0.00022696323195642315,0.0005674080798910578,0.0005676657584014533,40-44,35-39,50-54,45-49,60-64,50-54,27.397260273972602,15.709999999999994,,12.62,0.22460726705840028,1,1.0,0.0,0.0,0.0,219.0,13,AZ,,Primary,City (large),8812.0,0,12,13.0,10.0,0.0,0.0,7.0,34.0,1.0,,9.0,,,,0.0,404970.0,Montessori Education Centre Charter School,Montessori Education Centre Charter School - North Campus,1,1,1,1,24.41,2595.901,7.47,12.05,0.029850746268656716,68,20," 815 N. Gilbert Rd. , Mesa AZ 85203.0 ",33.430376,-111.787495
0.0047828380516968545,0.0013352073085031626,0.00017569751915102964,0.0005623110986153089,,,,,,,22.22222222222222,12.0,,17.75,0.2653038046564452,0,1.0,0.0,0.0,0.0,297.0,17,AZ,Kingman Academy of Learning,Primary,Town (remote),28460.0,0,118,0.0,14.0,0.0,0.0,6.0,,1.0,,15.25,,,,1.0,400295.0,Kingman Academy Of Learning,Kingman Academy of Learning - Primary School,1,1,1,1,11.2,22.75104,13.62,5.82,0.029850746268656716,68,20," 3400 N. Burbank St. , Kingman AZ 86409.0 ",35.22248,-114.02735
0.003184713375796179,0.0,0.0,0.0,55,63,57,64,58,60,20.303030303030305,12.0,,17.75,0.2653038046564452,0,1.0,0.0,0.0,0.0,330.0,17,AZ,Kingman Academy of Learning,Primary,Town (remote),314.0,0,1,0.0,3.0,0.0,0.0,4.0,35.0,1.0,,16.42,,,,1.0,400295.0,Kingman Academy Of Learning,Kingman Academy of Learning - Intermediate School,1,1,1,1,11.2,22.75104,13.62,5.82,0.029850746268656716,68,20," 3419 Harrison St. , Kingman AZ 86409.0 ",35.222455,-114.025257
0.0,0.0,0.0,0.0,49,50,47,44,51,54,22.08955223880597,12.0,,17.75,0.2653038046564452,0,0.0,1.0,0.0,0.0,335.0,17,AZ,Kingman Academy of Learning,Middle,Town (remote),238.0,0,1,0.0,4.0,0.0,4.0,0.0,25.0,1.0,,14.0,,,,1.0,400295.0,Kingman Academy Of Learning,Kingman Academy of Learning - Middle School,1,1,1,1,11.2,22.75104,13.62,5.82,0.006666666666666667,151,43," 3269 Harrison Street , Kingman AZ 86409.0 ",35.218533,-114.025496
,,,,50-54,35-39,35-39,20-24,50-54,45-49,21.727748691099478,12.0,0.7853403141361256,17.75,0.2653038046564452,0,0.0,0.0,1.0,0.0,382.0,15,AZ,Kingman Academy of Learning,High,Town (remote),0.0,0,0,6.0,6.0,0.0,4.0,2.0,36.0,0.8666666666666667,,15.0,,No,,1.0,400295.0,Kingman Academy Of Learning,Kingman Academy of Learning - High School,1,1,1,1,11.2,22.75104,13.62,5.82,0.006666666666666667,151,43," 3420 N. Burbank Ave. , Kingman AZ 86409.0 ",35.223572,-114.028214
0.002466598150051387,0.0008220304151253595,0.0006165228113440197,0.0,42,39,42,41,46,40,33.663366336633665,8.920000000000002,38.366336633663366,9.35,0.24570273003033366,0,1.0,0.0,0.0,0.0,404.0,17,AZ,,Primary,Town (remote),4866.0,0,27,0.0,22.0,0.0,2.0,15.0,33.0,1.0,,20.0,,,,1.0,405190.0,Young Scholars Academy Charter School Corp.,Young Scholars Academy,1,1,1,1,10.55,51.48378,12.17,7.07,0.006666666666666667,151,43," 1501 E. Valencia Rd. , Bullhead City AZ 86426.0 ",35.033769,-114.595663
,,,,LT50,LT50,PS,LT50,,,91.11111111111111,63.02,6.666666666666667,29.38,0.3659320477502296,0,0.0,0.0,1.0,0.0,45.0,17,AZ,,High,Town (remote),0.0,0,0,2.0,13.0,1.0,6.0,0.0,,0.6666666666666666,,3.0,,No,,1.0,409460.0,Career Development  Inc.,Northern AZ Academy for Career Dev. - Winslow,1,1,1,1,9.709999999999999,11.61688,22.06,5.89,0.006666666666666667,151,43," 502 Airport Road , Winslow AZ 86047.0 ",35.018107,-110.716197
0.007958477508650516,0.002417962003454231,0.0013821700069108502,0.00034566194262011747,40-59,LE20,PS,LT50,LT50,LT50,33.92857142857143,7.849999999999994,14.285714285714285,9.11,0.2343635025754231,0,0.0,0.0,1.0,0.0,56.0,17,AZ,,High,Rural (fringe),2895.0,0,15,0.0,22.0,6.0,8.0,0.0,25.0,0.75,,4.0,,No,,1.0,407820.0,Career Development  Inc.,Northern AZ Academy for Career Dev. - Taylor,1,1,1,1,18.03,21.33233,11.63,2.73,0.006666666666666667,151,43," 1300 North Centennial Blvd , Taylor AZ 85939.0 ",34.480904,-110.097364
0.003896103896103898,0.0,0.0,0.0,50-59,20-29,LE10,LE10,20-29,11-19,71.34831460674157,25.840000000000003,79.21348314606742,15.93,0.28289637606932255,1,0.0,0.0,1.0,0.0,178.0,17,AZ,,High,City (large),770.0,0,3,2.0,23.0,3.0,6.0,0.0,35.0,0.5093715545755237,,9.07,,No,,1.0,408800.0,Edge School  Inc.  The,Edge High School - Himmel Park,1,1,1,1,28.740000000000002,2089.464,9.61,13.23,0.006666666666666667,151,43," 2555 East First Street , Tucson AZ 85716.0 ",32.235036,-110.934282
0.003896103896103898,0.0,0.0,0.0,60-79,21-39,LE20,LE20,LT50,LT50,37.096774193548384,19.069999999999993,56.451612903225815,11.0,0.22206881903143585,0,0.0,0.0,1.0,0.0,62.0,11,AZ,,High,Suburb (large),770.0,0,3,8.0,12.0,1.0,0.0,0.0,14.0,0.38759689922480617,,3.87,,No,,1.0,400680.0,Edge School  Inc.  The,EDGE High School - Northwest,1,1,1,1,38.989999999999995,1253.177,8.3,11.92,0.006666666666666667,151,43," 231 W. Giaconda Way , Tucson AZ 85704.0 ",32.334442,-110.975643
0.006307977736549167,0.001854255516410161,0.0012989422898496944,0.0003709198813056379,11-19,LE10,LE20,LT50,11-19,LE10,93.93939393939394,25.840000000000003,45.45454545454545,15.93,0.28289637606932255,1,0.0,0.0,1.0,0.0,132.0,17,AZ,,High,City (large),5393.0,0,12,0.0,0.0,0.0,0.0,2.0,32.0,1.0,,7.0,,No,,1.0,408800.0,Tucson Youth Development/ACE Charter High School,Alternative Computerized Education (ACE) Charter High School,1,1,1,1,28.740000000000002,2089.464,9.61,13.23,0.006666666666666667,151,43," 1929 North Stone Avenue , Tucson AZ 85705.0 ",32.245757,-110.972279
0.006787781992413655,0.001994813484939159,0.0017974835230677051,0.0003990422984836394,LT50,LT50,PS,,LT50,LT50,96.66666666666667,25.840000000000003,90.0,15.93,0.28289637606932255,1,0.0,0.0,1.0,0.0,30.0,6,AZ,,High,City (large),5013.0,0,11,0.0,0.0,0.0,0.0,0.0,,1.0,,3.0,,No,,1.0,408800.0,Tucson Youth Development/ACE Charter High School,Youth Works Charter High School,1,1,1,1,28.740000000000002,2089.464,9.61,13.23,0.006666666666666667,151,43," 1915 E. 36th Street , Tucson AZ 85713.0 ",32.19317,-110.942221
0.005716934487021012,0.00046324891908585563,0.00038601096271134104,0.0003089041624835894,46,33,57,55,61,61,62.295081967213115,19.069999999999993,70.2576112412178,11.0,0.22206881903143585,1,0.0,0.0,0.0,1.0,427.0,17,AZ,,Other,City (large),12953.0,0,46,0.0,15.0,0.0,2.0,0.0,27.0,0.6756756756756757,,37.0,8.0,Yes,8.0,1.0,400680.0,Presidio School,Presidio School,1,1,1,1,38.989999999999995,1253.177,8.3,11.92,0.006666666666666667,151,43," 1695 East Fort Lowell Road , Tucson AZ 85719.0 ",32.265323,-110.946866
0.004878048780487806,0.0,0.0,0.0,LE10,LE10,LE20,LE20,LE10,LE10,94.44444444444444,25.840000000000003,96.58119658119658,15.93,0.28289637606932255,1,0.0,0.0,1.0,0.0,234.0,17,AZ,,High,City (large),205.0,0,1,0.0,12.0,4.0,6.0,10.0,35.0,0.375,,16.0,,No,,1.0,408800.0,Portable Practical Educational Preparation Inc. (PPEP In 1,PPEP TEC - Celestino Fernandez Learning Center,1,1,1,1,28.740000000000002,2089.464,9.61,13.23,0.006666666666666667,151,43," 1840 E. Benson Highway , Tucson AZ 85714.0 ",32.167903,-110.943742
0.004950495049504949,0.0,0.0,0.0,LT50,LT50,LT50,LT50,LE20,LE20,87.3015873015873,24.83,87.3015873015873,14.76,0.2483688560243584,0,0.0,0.0,1.0,0.0,63.0,17,AZ,,High,Suburb (small),202.0,0,1,0.0,3.0,0.0,2.0,2.0,,0.5,,4.0,,No,,1.0,401710.0,Portable Practical Educational Preparation Inc. (PPEP In 1,PPEP TEC - Alice S. Paul Learning Center,1,1,1,1,15.65,180.7894,9.61,11.0,0.006666666666666667,151,43," 220 E. Florence Blvd. , Casa Grande AZ 85122.0 ",32.879342,-111.753076
0.004901960784313725,0.0,0.0,0.0,LE20,LE20,LT50,GE50,LE20,40-59,99.23664122137404,22.180000000000007,83.20610687022901,30.71,0.4875703564727955,0,0.0,0.0,1.0,0.0,131.0,17,AZ,,High,Town (remote),204.0,0,1,2.0,19.0,0.0,0.0,31.0,8.0,1.0,,7.0,,No,,1.0,402530.0,Portable Practical Educational Preparation Inc. (PPEP In 1,PPEP TEC - Raul H. Castro Learning Center,1,1,1,1,9.079999999999998,44.55048,14.04,25.16,0.006666666666666667,151,43," 530 12th Street , Douglas AZ 85607.0 ",31.34666,-109.5539
0.001919638289475608,7.794953741821393e-05,0.0001948937828883259,0.00012180386654193951,LE10,11-19,LT50,LT50,LE20,LE20,100.0,20.930000000000007,87.70491803278688,24.77,0.33520862634786686,0,0.0,0.0,1.0,0.0,122.0,17,AZ,,High,Town (distant),205261.0,0,250,0.0,5.0,1.0,0.0,39.0,8.0,0.25,,8.0,,No,,1.0,403240.0,Portable Practical Educational Preparation Inc. (PPEP In 1,PPEP TEC - Cesar Chavez Learning Center,1,1,1,1,8.809999999999999,962.3886,17.26,51.36,0.006666666666666667,151,43," 1233 N. Main , San Luis AZ 85349.0 ",32.500636,-114.785955
0.004950495049504949,0.0,0.0,0.0,LE20,LE20,LT50,LT50,LE20,LE20,100.0,23.489999999999995,80.99173553719008,29.86,0.3272785213511791,0,0.0,0.0,1.0,0.0,121.0,17,AZ,,High,Town (fringe),202.0,0,1,0.0,4.0,0.0,0.0,21.0,17.0,0.14285714285714285,,7.0,,No,,1.0,407890.0,Portable Practical Educational Preparation Inc. (PPEP In 1,PPEP TEC - Jose Yepez Learning Center,1,1,1,1,7.869999999999999,250.9256,11.75,37.25,0.006666666666666667,151,43," 201 N. Bingham , Somerton AZ 85350.0 ",32.597732,-114.704801
